# Ef    0.000000000E+00
#    energy     ,        s        ,       px        ,       py        ,       pz        ,      dxy        ,      dyz        ,      dzx        ,      dx2        ,      dz2
 2.600000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.144087209E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.620000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   7.510943143E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.640000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   2.198095661E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.660000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.225503873E-01   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.680000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   2.406803180E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.700000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.026875884E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.720000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.074752559E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.740000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.284736429E-01   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.760000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.178795807E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.780000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.059417735E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.800000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.812778339E-01   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.820000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.288292370E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.840000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.721308590E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.860000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.252295262E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.880000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   3.513381695E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.900000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   2.255546842E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.920000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   2.491880552E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.940000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.742758674E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.960000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   2.791998015E-01   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 2.980000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   2.282198118E-02   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.626967077E-01   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.020000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   2.226063040E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.040000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.119668686E-03   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.060000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   7.510423166E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.080000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   5.660649601E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.100000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   4.546792134E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.120000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   3.801610439E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.140000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   3.267507054E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.160000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   2.865581002E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.180000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   2.551942627E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.200000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   2.300224910E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.220000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   2.093627691E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.240000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.920936713E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.260000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.774378399E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.280000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.648393102E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.300000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.538898499E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.320000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.442828882E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.340000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.357836827E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.360000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.282094161E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.380000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.214155679E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.400000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.152863679E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.420000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.097279717E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.440000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.046634944E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.460000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   1.000293362E-04   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.480000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.577242539E-05   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
 3.500000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.184812074E-05   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
